acct_id,name,ntee_major,revenue,state,subsection_type,employee_count,total_expenses,occupancy_expense
NP-1772,Bayside Educational Trust,education,199126,OK,501c3,1,174835,41798
NP-1773,Sacred Museum,arts_culture,20578222,CA,501c3,242,17675686,6765184
NP-1774,Riverside Medical Auxiliary,health_care,55834,NC,501c3,1,51819,7555
NP-1775,Silver Giving Foundation,philanthropy,157826,CA,501c3,2,141699,23201
NP-1776,Valley Boys & Girls Club,youth_development,45807,NH,501c3,1,39570,3463
NP-1777,Oakland Museum,arts_culture,17058,OH,501c3,0,13343,3821
NP-1778,Crescent Hospital Volunteers,health_care,490167,ND,501c3,18,479373,80379
NP-1779,Bayside Patient Support Network,diseases,178259,KS,501c3,5,177141,25500
NP-1780,International Hospital Volunteers,health_care,3566858,NY,501c3,23,3337154,598581
NP-1781,Lakeshore Animal Rescue,animal,79549,WI,501c3,1,76644,6299
NP-1782,Capital Scholarship Fund,education,225050,CA,501c3,3,194696,48051
NP-1783,Maple Recreation Association,recreation,25261,NM,501c3,3,24560,2989
NP-1784,Crescent Giving Foundation,philanthropy,83985,MN,501c3,1,74910,6679
NP-1785,Sunrise Neighborhood Coalition,community_improvement,5332,TX,501c3,0,4460,591
NP-1786,Crescent Aid Society,human_services,16657,FL,501c3,0,15994,719
NP-1787,Liberty Charitable Trust,philanthropy,44082,VA,501c3,0,42916,5
NP-1788,Northside Community Church,religion,73625,AZ,501c6,2,65463,16121
NP-1789,Central Tutoring Initiative,education,11707,NM,501c3,0,10720,954
NP-1790,Central Educational Trust,education,148001,CT,501c3,1,114191,16317
NP-1791,Golden Social Services,human_services,844998,GA,501c3,14,825574,28191
NP-1792,Capital Aid Society,human_services,99365,AR,501c3,2,92133,10776
NP-1793,Family Justice Initiative,crime_legal,26230,PA,501c3,0,26383,299
NP-1794,Western Synagogue,religion,323487,TX,501c3,15,254336,105289
NP-1795,First Land Trust,environment,311282,TX,501c_other,2,241831,24327
NP-1796,Liberty Green Initiative,environment,38378,CA,501c3,0,34096,1286
NP-1797,National Counseling Center,mental_health,225406,KY,501c3,2,205742,13500
NP-1798,Sacred Learning Center,education,10670,TN,501c3,2,10433,1084
NP-1799,Senior Humane Society,animal,9422809,FL,501c3,63,7624946,359689
NP-1800,Western Educational Trust,education,569417,WI,501c7,11,469575,78505
NP-1801,Eastview Voter Education Network,public_societal,126631,NY,501c4,4,111082,11323
NP-1802,Bright Educational Trust,education,4882496,AL,501c3,41,4013178,773020
NP-1803,Family Tutoring Initiative,education,116800,MD,501c3,0,88536,28167
NP-1804,Southside Mental Health Initiative,mental_health,979649,OH,501c3,18,937888,58473
NP-1805,Holy Workforce Development,employment,29259,SC,501c3,0,32533,669
NP-1806,Hope Pet Adoption Center,animal,113106,IL,501c3,3,123272,9560
NP-1807,Eagle Community Clinic,health_care,59899,CA,501c3,1,58759,6011
NP-1808,Eastview Boys & Girls Club,youth_development,28343,CO,501c4,0,24047,549
NP-1809,Northern Wildlife Sanctuary,animal,175828,NC,501c3,0,138065,5970
NP-1810,Bayside Sports League,recreation,31399,IN,501c3,1,26937,4981
NP-1811,New Health Center,health_care,83984,IA,501c3,2,83658,4396
NP-1812,Valley Neighborhood Coalition,community_improvement,901581,CA,501c3,18,859719,183217
NP-1813,Foundation Civic League,community_improvement,595241,NC,501c3,14,524756,48804
NP-1814,Harvest Medical Research Institute,medical_research,183599,NY,501c3,3,150870,8892
NP-1815,Mountainview Innovation Hub,science_tech,1561286,IL,501c3,11,1527929,220599
NP-1816,Central Tutoring Initiative,education,2721815,PA,501c3,35,2363304,308003
NP-1817,Bayside Parks Foundation,recreation,925912,NY,501c3,6,887595,265483
NP-1818,Western Arts Council,arts_culture,83709,OH,501c3,0,80945,13256
NP-1819,Capital Humane Society,animal,23805,VA,501c3,1,25481,1162
NP-1820,Eastern Wildlife Fund,environment,27499,TX,501c6,0,24269,1214
NP-1821,Open Homeless Shelter,housing_shelter,355241,IA,501c3,11,358934,97639
NP-1822,Holy Wellness Foundation,health_care,9481704,VA,501c3,40,7847564,1555032
NP-1823,Beacon Employment Coalition,employment,71449,VA,501c3,3,83150,4559
NP-1824,Liberty Community Clinic,health_care,614143,MN,501c3,11,586868,48014
NP-1825,Heritage Wildlife Fund,environment,523840,FL,501c3,11,419379,29353
NP-1826,International Aid Society,human_services,475934,NE,501c4,5,439068,39779
NP-1827,National Recreation Association,recreation,388109,MA,501c3,5,378671,61999
NP-1828,Cedar Cultural Center,arts_culture,10508,IA,501c3,1,8612,1670
NP-1829,Open Mental Health Initiative,mental_health,15543,VA,501c3,1,12215,921
NP-1830,Silver Volunteer Fire,public_safety,984916,CA,501c3,15,1045581,107551
NP-1831,Golden Learning Center,education,39987,OH,501c3,1,47415,3417
NP-1832,Community Innovation Hub,science_tech,962822,NJ,501c4,8,815250,132884
NP-1833,Golden Scouts Council,youth_development,4145906,UT,501c7,59,3486603,247675
NP-1834,Mountainview Community Church,religion,46752,TX,501c8,1,43480,14730
NP-1835,Valley Family Services,human_services,62244,OK,501c3,2,61796,5813
NP-1836,Faith Science Lab,medical_research,6423,AR,501c3,0,6220,186
NP-1837,Unity Research Coalition,social_science,319835,VA,501c3,9,313776,27522
NP-1838,Eagle Tutoring Initiative,education,209838,KS,501c3,2,167742,39566
NP-1839,Beacon Transitional Housing,housing_shelter,883718,CO,501c3,6,856184,272873
NP-1840,Lighthouse Patient Support Network,diseases,274694,FL,501c3,6,217235,28570
NP-1841,Foundation Counseling Center,mental_health,102367,FL,501c3,3,101786,10187
NP-1842,Silver Employment Coalition,employment,360900,TN,501c3,20,407979,43934
NP-1843,Northern Research Society,diseases,739748,CA,501c3,11,721181,71828
NP-1844,Bayside Research Foundation,medical_research,4363759,CA,501c3,72,4412870,372862
NP-1845,Bright Habitat,housing_shelter,781246,TN,501c3,19,645437,260093
NP-1846,Heritage Health Center,health_care,45971,PA,501c3,1,34569,11169
NP-1847,Westgate Scholarship Fund,education,175989,TX,501c3,2,176307,27959
NP-1848,Riverside Civic League,community_improvement,86456,IL,501c3,4,82954,15833
NP-1849,Golden Agricultural Coalition,food_agriculture,88994,MD,501c3,3,81956,13294
NP-1850,Northern Research Foundation,medical_research,2875181,CT,501c3,55,2888764,159694
NP-1851,Eagle Aid Society,human_services,477918,MN,501c3,13,454435,69866
NP-1852,Unity Hospital Volunteers,health_care,39361,WA,501c3,3,39158,4283
NP-1853,Senior Arts Council,arts_culture,3741513,MN,501c4,23,2927356,1359875
NP-1854,Eastview Music Society,arts_culture,132211,TN,501c3,0,106975,50889
NP-1855,Phoenix Boys & Girls Club,youth_development,72475,NE,501c3,5,72218,9292
NP-1856,United Community Clinic,health_care,561252,CA,501c3,12,595560,77024
NP-1857,Saint Medical Auxiliary,health_care,1758330,GA,501c3,23,1699582,163684
NP-1858,Northside Restorative Justice Network,crime_legal,201920,CA,501c3,1,183160,15080
NP-1859,Crescent Medical Auxiliary,health_care,64760,CA,501c3,1,49629,5014
NP-1860,Community Humane Society,animal,1236376,TX,501c3,8,1198937,134776
NP-1861,Capital Faith Center,religion,575070,SC,501c3,16,480252,104208
NP-1862,Cedar Social Services,human_services,668416,AZ,501c3,19,525501,73680
NP-1863,Crescent Academy,education,41461,CT,501c3,0,31792,2624
NP-1864,Phoenix Housing Coalition,housing_shelter,317718,TN,501c3,16,255397,53724
NP-1865,Eagle Therapy Coalition,mental_health,444864,TX,501c3,11,403889,37968
NP-1866,Northside Community Services,human_services,89520,DE,501c3,1,75883,8425
NP-1867,Maple Educational Trust,education,860909,FL,501c3,8,756620,201184
NP-1868,Willow Community Church,religion,4406131,NJ,501c3,16,3458009,1158775
NP-1869,Central Community Clinic,health_care,664343,WA,501c3,7,590137,87506
NP-1870,Liberty Ministry,religion,3146887,CO,501c3,14,2715464,416062
NP-1871,Lighthouse Food Bank,food_agriculture,225616,PA,501c3,1,176548,28673
NP-1872,Crescent Mutual Aid Society,mutual_membership,44811,FL,501c3,1,47630,3656
NP-1873,Silver Youth Foundation,youth_development,558807,MA,501c3,3,481032,48930
NP-1874,Open Homeless Shelter,housing_shelter,585839,NY,501c6,5,572373,130571
NP-1875,Central Civic Engagement Coalition,public_societal,83724,FL,501c3,3,75369,11563
NP-1876,Eastern Helpline,human_services,479858,MA,501c3,13,522557,33317
NP-1877,Lighthouse Wellness Network,mental_health,941758,NJ,501c6,20,733339,78102
NP-1878,Saint Helpline,human_services,4517308,AZ,501c4,17,4652483,428483
NP-1879,Crescent Public Interest Forum,public_societal,15753,NC,501c3,1,14700,969
NP-1880,Western Neighborhood Coalition,community_improvement,141910,AL,501c3,2,121286,9451
NP-1881,Sacred Youth Foundation,youth_development,945079,FL,501c3,19,724292,56224
NP-1882,Phoenix Medical Auxiliary,health_care,1095059,MS,501c3,29,1143821,181142
NP-1883,Holy Scholarship Fund,education,307936,CT,501c6,13,282011,34678
NP-1884,National International Aid,international,903073,MN,501c3,12,798918,29256
NP-1885,Valley Schools Foundation,education,22453,NY,501c3,0,21862,1726
NP-1886,Heritage Academy,education,22403,CO,501c3,0,17255,3370
NP-1887,Family Hospital Volunteers,health_care,80214,CA,501c3,1,65667,15195
NP-1888,Silver Housing Coalition,housing_shelter,1330787,OH,501c3,35,1298159,372454
NP-1889,Liberty Conservancy,environment,828535,NY,501c3,12,783036,121950
NP-1890,Silver Mental Health Initiative,mental_health,92641,ID,501c3,1,76439,9280
NP-1891,Holy Mental Health Initiative,mental_health,164513,AL,501c3,1,156637,7581
NP-1892,Southside Agricultural Coalition,food_agriculture,44480,FL,501c3,0,43097,10
NP-1893,Southern Green Initiative,environment,96189,CA,501c3,3,89326,10081
NP-1894,Riverside Synagogue,religion,178541,PA,501c4,1,168732,69452
NP-1895,Holy Family Services,human_services,5277581,VA,501c3,175,4401184,425723
NP-1896,Silver Wellness Foundation,health_care,49739,NY,501c3,1,49227,11704
NP-1897,Faith Parks Foundation,recreation,99556,CA,501c3,4,97598,38782
NP-1898,Eagle Academy,education,3135519,VA,501c3,66,3115321,629862
NP-1899,Lakeshore Giving Foundation,philanthropy,218928,NY,501c3,0,184053,9723
NP-1900,Children Community Foundation,community_improvement,897179,HI,501c_other,14,970815,184040
NP-1901,Capital Wildlife Fund,environment,972459,WV,501c3,4,769321,84008
NP-1902,Foundation Community Church,religion,224491,FL,501c3,1,226607,70768
NP-1903,Pinewood Scouts Council,youth_development,45870,TX,501c7,2,51311,2079
NP-1904,Riverside Medical Auxiliary,health_care,92939,TX,501c3,4,95101,6226
NP-1905,Westgate Workforce Development,employment,51289,TX,501c3,0,50492,2151
NP-1906,Greater Sports League,recreation,940500,TX,501c3,19,896272,230249
NP-1907,Mountainview Tutoring Initiative,education,785205,TN,501c3,16,703573,126892
NP-1908,Mountainview Patient Support Network,diseases,148059,NY,501c6,0,125731,2210
NP-1909,Hope Health Center,health_care,306094,NY,501c4,7,236174,66020
NP-1910,Southern Land Trust,environment,612780,OH,501c3,3,477883,47749
NP-1911,Pinewood Arts Council,arts_culture,15984,NM,501c3,1,14843,3584
NP-1912,First Trail Conservancy,recreation,252615,FL,501c7,12,220023,27536
NP-1913,Children Humane Society,animal,5872309,IL,501c3,276,4946221,309710
NP-1914,Pioneer Aid Society,human_services,74947,FL,501c3,2,72970,2928
NP-1915,Heritage Scholarship Fund,education,96526,TX,501c3,3,95523,24108
NP-1916,Mountainview Learning Center,education,101648,LA,501c7,2,84511,25071
NP-1917,Crescent Global Relief,international,1770355,PA,501c3,54,1557185,56381
NP-1918,National Green Initiative,environment,49004,MA,501c3,2,46595,3067
NP-1919,Northside Neighborhood Coalition,community_improvement,304589,MI,501c3,7,266546,34467
NP-1920,Eagle Agricultural Coalition,food_agriculture,4020738,CA,501c3,11,4695066,251062
NP-1921,Community Parks Foundation,recreation,28483,IL,501c3,1,26802,7437
NP-1922,Family Improvement Trust,community_improvement,649702,VA,501c3,19,666288,104732
NP-1923,National Learning Center,education,3097990,MI,501c_other,75,2606144,169544
NP-1924,Community Restorative Justice Network,crime_legal,8675400,IN,501c8,56,7581798,850800
NP-1925,Willow Medical Auxiliary,health_care,777393,CA,501c3,8,732607,136094
NP-1926,Open Religious Society,religion,217715,NY,501c3,5,170153,36402
NP-1927,Northern Community Clinic,health_care,1705366,GA,501c3,16,2114415,333178
NP-1928,Pioneer Donor Network,philanthropy,4193385,IL,501c3,35,3162333,401832
NP-1929,Silver Community Foundation,community_improvement,129158,MN,501c_other,2,110329,26299
NP-1930,Pinewood Tutoring Initiative,education,8025,TX,501c3,0,7875,1717
NP-1931,Pioneer Habitat,housing_shelter,389442,NM,501c3,20,384379,111120
NP-1932,Hope Volunteer Fire,public_safety,7758190,CO,501c3,257,6218985,460784
NP-1933,Southside Voter Education Network,public_societal,429384,KY,501c8,9,332235,17868
NP-1934,Mountainview Scholarship Fund,education,93394,CA,501c4,2,91966,10828
NP-1935,International Synagogue,religion,33512,PA,501c8,2,31951,5396
NP-1936,Unity Community Clinic,health_care,165636,GA,501c3,1,170163,21679
NP-1937,Community Helpline,human_services,92202,CA,501c3,3,98714,8730
NP-1938,Open Schools Foundation,education,175755,TX,501c3,5,163124,13734
NP-1939,Harvest Homeless Shelter,housing_shelter,135636,CA,501c3,2,131285,53071
NP-1940,Pinewood Scholarship Fund,education,102207,NM,501c3,1,78591,20882
NP-1941,Lakeshore Social Services,human_services,118204,TX,501c3,2,118053,8453
NP-1942,Hope Family Services,human_services,20225,AR,501c3,1,16238,1597
NP-1943,Pinewood Scholarship Fund,education,7940,NY,501c3,1,7612,1958
NP-1944,Faith Aid Society,human_services,132792,KS,501c3,0,145360,4749
NP-1945,Capital Community Services,human_services,13675458,NC,501c3,199,10382417,1846710
NP-1946,Crescent Policy Institute,social_science,91550,RI,501c3,1,91780,9580
NP-1947,Golden Museum,arts_culture,303728,NJ,501c3,11,236841,51774
NP-1948,Maple Educational Trust,education,35415,DC,501c3,1,33867,5020
NP-1949,Pinewood Job Training Center,employment,201561,CA,501c3,5,237502,29090
NP-1950,Greater Member Cooperative,mutual_membership,207156,ID,501c3,4,190842,12915
NP-1951,First Meal Program,food_agriculture,417539,OR,501c3,8,316202,61376
NP-1952,Hope Medical Auxiliary,health_care,9212895,WA,501c_other,160,7410622,846618
NP-1953,Eastview Helpline,human_services,498374,UT,501c3,5,407298,53058
NP-1954,Bayside Family Services,human_services,295106,IL,501c3,2,344091,18641
NP-1955,Central Justice Fund,civil_rights,151266,TX,501c3,2,117889,9059
NP-1956,Westgate Pet Adoption Center,animal,762376,FL,501c3,18,817573,71196
NP-1957,Maple Habitat,housing_shelter,1076699,VT,501c3,52,1164617,428406
NP-1958,Heritage Tutoring Initiative,education,323129,UT,501c3,4,329154,71940
NP-1959,Holy Awareness Campaign,diseases,251098,PA,501c3,9,193369,29528
NP-1960,Foundation Arts Council,arts_culture,11766064,CA,501c3,93,11501773,3267059
NP-1961,Southern Educational Trust,education,14758,LA,501c3,2,11413,1053
NP-1962,Pioneer Global Relief,international,358774,MA,501c3,3,342718,37901
NP-1963,Bayside Cross-Border Initiative,international,446937,NE,501c3,3,430363,44613
NP-1964,Cedar Community Foundation,community_improvement,8947,IL,501c3,0,10146,1051
NP-1965,New Cultural Center,arts_culture,938892,KS,501c3,16,704819,132647
NP-1966,Greater Cross-Border Initiative,international,1443688,WI,501c3,62,1282069,62552
NP-1967,Children Community Church,religion,960909,TX,501c4,20,931322,234785
NP-1968,Bayside Transitional Housing,housing_shelter,18737,MI,501c3,1,17436,2897
NP-1969,Bayside Music Society,arts_culture,744067,WI,501c3,18,583306,131750
NP-1970,Foundation Improvement Trust,community_improvement,10444852,TX,501c4,102,7913127,2597246
NP-1971,Liberty Volunteer Fire,public_safety,510445,OK,501c3,14,545269,37150
NP-1972,Hillcrest Community Clinic,health_care,137234,OK,501c4,0,106093,18020
NP-1973,Eastview Patient Support Network,diseases,73853,CA,501c6,0,87245,1930
NP-1974,Holy Health Center,health_care,42635,FL,501c3,2,41118,9424
NP-1975,Mountainview Humane Society,animal,814932,CA,501c4,4,840715,46806
NP-1976,Northside Therapy Coalition,mental_health,244192,CA,501c3,5,236918,30597
NP-1977,Mountainview Pet Adoption Center,animal,131061,VA,501c3,4,111366,8014
NP-1978,International Habitat,housing_shelter,1512877,LA,501c3,48,1301621,296955
NP-1979,Sacred Scholarship Fund,education,2382089,SC,501c4,20,2068737,483600
NP-1980,Northside Tutoring Initiative,education,3682223,IL,501c3,13,3647628,524245
NP-1981,Eagle Disease Foundation,diseases,196943,TX,501c3,3,165927,9248
NP-1982,United Employment Coalition,employment,2945508,CA,501c3,23,2683657,355121
NP-1983,Lakeshore Trust,unknown_unclassified,613515,MN,501c3,5,497793,35211
NP-1984,Maple Innovation Hub,science_tech,71254,PA,501c3,3,69056,3522
NP-1985,Riverside Wellness Foundation,health_care,138666,MN,501c3,4,118315,15260
NP-1986,Eastern Medical Research Institute,medical_research,348893,NY,501c3,8,327652,46458
NP-1987,Open Religious Society,religion,2996018,FL,501c3,61,2899865,412294
NP-1988,Lighthouse Community Services,human_services,107919,OR,501c3,3,101144,16105
NP-1989,Foundation Learning Center,education,636161,MO,501c3,2,480352,98582
NP-1990,Willow Agricultural Coalition,food_agriculture,15984777,MA,501c3,270,12811390,496489
NP-1991,Sunrise Science Lab,medical_research,371470,CA,501c3,17,359290,18222
NP-1992,Pinewood Aid Society,human_services,288577,CA,501c3,7,266086,34614
NP-1993,Phoenix Aid Society,human_services,46085,FL,501c3,0,41583,1926
NP-1994,Bayside Justice Initiative,crime_legal,114996,TX,501c3,3,106556,8582
NP-1995,Lighthouse Neighborhood Coalition,community_improvement,10758,GA,501c3,2,11785,554
NP-1996,Northern Green Initiative,environment,24080355,NV,501c3,47,22776636,1491463
NP-1997,Oakland Health Center,health_care,477633,OR,501c3,4,442626,96431
NP-1998,Maple Awareness Campaign,diseases,16220,FL,501c4,1,18314,872
NP-1999,Family Improvement Trust,community_improvement,158687,FL,501c4,4,165678,25808
NP-2000,Hope Crime Victims Fund,crime_legal,397540,NY,501c3,3,392694,27434
